candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes,best_score,qed_admet,sa_score_admet,mw_admet,logp_admet,tpsa_admet,hbd_admet,hba_admet,rotatable_bonds_admet,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk,pose_score,pose_decision,contacts_within_4A,hard_clashes_lt_1_8A,smiles,docking_score,diversity_cluster,docking_score_scaled,novelty_score,final_weighted_score,rank,decision,diverse_rank,selection_tier
CAND_f14ad9ba35,v5_3_model_guided_macrocycle,JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)COCC3CC32)C1,FYCAHTMFAMULSV-SEBUGHOLSA-N,True,True,True,420.473,1.1263,124.0,2,6,1,0.7126,4.917,O=C1N[C@@H](C(=O)N2CCCC2)C2CC2COCC2(CC2)c2cnc3[nH]cc1c3n2,13,True,False,True,"v5_3_model_guided_anchor_pair=19-25;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.278;chemotype=oxa",-8.3,0.7126,4.917,420.473,1.1263,124.0,2,6,1,0,True,0.87067,0.564778,1.0,no_major_descriptor_risk,0.5,,,,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)COCC3CC32)C1,-8.3,scaffold_f4852c4b,0.2790697674418607,1.0,0.581525,54,hold_for_review,0,not_selected
CAND_bfdc82a98a,v5_3_model_guided_macrocycle,JAK2_c385760536,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCSCCC24CC4)CC3)C1,UVCZPUKWYHMMSS-SFHVURJKSA-N,True,True,True,450.568,2.3771,114.77,2,6,1,0.6894,4.334,O=C1N[C@@H](C(=O)N2CCC2)C2(CCSCCC3(CC3)c3cnc4[nH]cc1c4n3)CC2,14,True,False,True,"v5_3_model_guided_anchor_pair=18-23;anchor_scores=0.691,0.691;linker_length=5;target_ring=13;linker_prob=0.225;chemotype=thioether",-8.2,0.6894,4.334,450.568,2.3771,114.77,2,6,1,0,True,0.86023,0.629556,1.0,no_major_descriptor_risk,0.5,,,,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCSCCC24CC4)CC3)C1,-8.2,scaffold_35b90f0c,0.255813953488372,1.0,0.581014,55,hold_for_review,48,backup_candidate
CAND_0e55be250e,v5_3_model_guided_macrocycle,JAK2_c385760536,N#CC12CCOCNCC3(CC3)c3cnc4[nH]cc(c4n3)C(=O)N[C@H](C3CC3)C(=O)N(C1)C2,ADIZWLKTINMVGG-QGZVFWFLSA-N,True,True,True,449.515,0.8175,136.03,3,7,1,0.5863,4.328,O=C1N[C@H](C2CC2)C(=O)N2CC(CCOCNCC3(CC3)c3cnc4[nH]cc1c4n3)C2,18,True,False,True,"v5_3_model_guided_anchor_pair=2-18;anchor_scores=0.691,0.691;linker_length=6;target_ring=17;linker_prob=0.209;chemotype=oxa_aza",-8.3,0.5863,4.328,449.515,0.8175,136.03,3,7,1,0,True,0.813835,0.630222,1.0,no_major_descriptor_risk,0.5,,,,N#CC12CCOCNCC3(CC3)c3cnc4[nH]cc(c4n3)C(=O)N[C@H](C3CC3)C(=O)N(C1)C2,-8.3,scaffold_b45d592d,0.2790697674418607,1.0,0.579975,56,hold_for_review,49,backup_candidate
CAND_956024a173,v5_3_model_guided_macrocycle,JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CSCC3CC32)C1,SPVWFDQKMXQKBE-PNDQRGPWSA-N,True,True,True,436.541,1.8429,114.77,2,6,1,0.705,5.006,O=C1N[C@@H](C(=O)N2CCCC2)C2CC2CSCC2(CC2)c2cnc3[nH]cc1c3n2,13,True,False,True,"v5_3_model_guided_anchor_pair=19-25;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.278;chemotype=thioether",-8.3,0.705,5.006,436.541,1.8429,114.77,2,6,1,0,True,0.86725,0.554889,1.0,no_major_descriptor_risk,0.5,,,,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CSCC3CC32)C1,-8.3,scaffold_cfd84979,0.2790697674418607,1.0,0.579358,57,hold_for_review,50,backup_candidate
CAND_97556b1c56,v5_3_model_guided_macrocycle,JAK2_c385760536,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CSCC3CC32)C1,XGPLTYNGABJAJS-QWQCLYJRSA-N,True,True,True,422.514,1.4528,114.77,2,6,1,0.7189,4.678,O=C1N[C@@H](C(=O)N2CCC2)C2CC2CSCC2(CC2)c2cnc3[nH]cc1c3n2,13,True,False,True,"v5_3_model_guided_anchor_pair=18-24;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.264;chemotype=thioether",-8.2,0.7189,4.678,422.514,1.4528,114.77,2,6,1,0,True,0.873505,0.591333,1.0,no_major_descriptor_risk,0.5,,,,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CSCC3CC32)C1,-8.2,scaffold_db86c95d,0.255813953488372,1.0,0.577936,58,hold_for_review,51,backup_candidate
CAND_4e8257bdee,v5_3_model_guided_macrocycle,JAK2_1a53985c87,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CCCNCCC3(C#N)CN(C3)C1=O)CC2,KWHUAFLBPGKMEV-IBGZPJMESA-N,True,True,True,463.586,2.2597,126.8,3,6,0,0.55,4.281,O=C1NCC(=O)N2CC(CCNCCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,18,True,False,True,"v5_3_model_guided_anchor_pair=15-24;anchor_scores=0.691,0.691;linker_length=6;target_ring=17;linker_prob=0.248;chemotype=aza",-8.3,0.55,4.281,463.586,2.2597,126.8,3,6,0,0,True,0.7975,0.635444,1.0,no_major_descriptor_risk,0.5,,,,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CCCNCCC3(C#N)CN(C3)C1=O)CC2,-8.3,scaffold_ba80e056,0.2790697674418607,1.0,0.577491,59,hold_for_review,52,backup_candidate
CAND_9d4c5cab6d,v5_3_model_guided_macrocycle,JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CNCC23CC3)C1,IPHWYJUXNGKNHB-XILSRCRHSA-N,True,True,True,419.489,0.9153,126.8,3,6,1,0.6308,4.911,O=C1N[C@@H](C(=O)N2CCCC2)C2(CC2)CNCC2CC2c2cnc3[nH]cc1c3n2,13,True,False,True,"v5_3_model_guided_anchor_pair=24-20;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.278;chemotype=aza",-8.3,0.6308,4.911,419.489,0.9153,126.8,3,6,1,0,True,0.83386,0.565444,1.0,no_major_descriptor_risk,0.5,,,,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CNCC23CC3)C1,-8.3,scaffold_2ca9712d,0.2790697674418607,1.0,0.574263,60,hold_for_review,53,backup_candidate
CAND_e16585ad8a,v5_3_model_guided_macrocycle,JAK2_c385760536,N#CC12CCCNCCC3(CC3)c3cnc4[nH]cc(c4n3)C(=O)N[C@H](C3CC3)C(=O)N(C1)C2,YXVBVFPWDMRIHX-GOSISDBHSA-N,True,True,True,447.543,1.6236,126.8,3,6,1,0.6098,4.317,O=C1N[C@H](C2CC2)C(=O)N2CC(CCCNCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,18,True,False,True,"v5_3_model_guided_anchor_pair=2-18;anchor_scores=0.691,0.691;linker_length=6;target_ring=17;linker_prob=0.209;chemotype=aza",-8.2,0.6098,4.317,447.543,1.6236,126.8,3,6,1,0,True,0.82441,0.631444,1.0,no_major_descriptor_risk,0.5,,,,N#CC12CCCNCCC3(CC3)c3cnc4[nH]cc(c4n3)C(=O)N[C@H](C3CC3)C(=O)N(C1)C2,-8.2,scaffold_c537541b,0.255813953488372,1.0,0.574133,61,hold_for_review,54,backup_candidate
CAND_6c9b69bfe2,v5_3_model_guided_macrocycle,JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCC23CC3)C1,RGFMCTZPJBFCLO-XILSRCRHSA-N,True,True,True,420.473,1.3423,124.0,2,6,1,0.7175,4.917,O=C1N[C@@H](C(=O)N2CCCC2)C2(CC2)COCC2CC2c2cnc3[nH]cc1c3n2,13,True,False,True,"v5_3_model_guided_anchor_pair=24-20;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.278;chemotype=oxa",-8.2,0.7175,4.917,420.473,1.3423,124.0,2,6,1,0,True,0.872875,0.564778,1.0,no_major_descriptor_risk,0.5,,,,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCC23CC3)C1,-8.2,scaffold_260eb9e9,0.255813953488372,1.0,0.573827,62,hold_for_review,55,backup_candidate
CAND_c71340cdb2,v5_3_model_guided_macrocycle,JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCC23CC3)C1,RGFMCTZPJBFCLO-YGFYOVKCSA-N,True,True,True,420.473,1.3423,124.0,2,6,1,0.7175,4.917,O=C1N[C@@H](C(=O)N2CCCC2)C2(CC2)COCC2CC2c2cnc3[nH]cc1c3n2,13,True,False,True,"v5_3_model_guided_anchor_pair=24-20;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.278;chemotype=oxa",-8.2,0.7175,4.917,420.473,1.3423,124.0,2,6,1,0,True,0.872875,0.564778,1.0,no_major_descriptor_risk,0.5,,,,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3COCC23CC3)C1,-8.2,scaffold_260eb9e9,0.255813953488372,1.0,0.573827,63,hold_for_review,0,not_selected
CAND_d7d5e569e3,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1(CC1)[C@H](C(F)(F)F)N2,CNIZANOYKOCSCB-FFMAFDDDSA-N,True,True,True,601.611,3.0286,156.19,3,9,1,0.2985,5.423,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3(CC3)COCC2C1,18,True,False,True,"v5_3_model_guided_anchor_pair=9-27;anchor_scores=0.691,0.079;linker_length=3;target_ring=17;linker_prob=0.683;chemotype=oxa",-9.2,0.2985,5.423,601.611,3.0286,156.19,3,9,1,1,False,0.502825,0.508556,1.0,1_lipinski_violations;veber_fail,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1(CC1)[C@H](C(F)(F)F)N2,-9.2,scaffold_88310986,0.4883720930232556,1.0,0.572779,64,hold_for_review,56,backup_candidate
CAND_1ec7ae5d21,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CCCC3(CC3)[C@H](C(F)(F)F)N2)C1,VUSYNXZVOKNMIM-IIVOFZELSA-N,True,True,True,599.639,4.1823,146.96,3,8,1,0.2953,5.412,O=S1(=O)CCN2CC1CCCC1(CC1)CNc1nccc3[nH]c4cc(ccc4c13)-c1ccc2nn1,19,True,False,True,"v5_3_model_guided_anchor_pair=9-28;anchor_scores=0.691,0.079;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=alkyl",-9.2,0.2953,5.412,599.639,4.1823,146.96,3,8,1,1,False,0.501385,0.509778,1.0,1_lipinski_violations;veber_fail,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(CCCC3(CC3)[C@H](C(F)(F)F)N2)C1,-9.2,scaffold_417dc2c3,0.4883720930232556,1.0,0.572674,65,hold_for_review,57,backup_candidate
CAND_5a164fb16c,v5_3_model_guided_macrocycle,JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CSCC3CC32)C1,SPVWFDQKMXQKBE-SEBUGHOLSA-N,True,True,True,436.541,1.8429,114.77,2,6,1,0.705,5.006,O=C1N[C@@H](C(=O)N2CCCC2)C2CC2CSCC2(CC2)c2cnc3[nH]cc1c3n2,13,True,False,True,"v5_3_model_guided_anchor_pair=19-25;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.278;chemotype=thioether",-8.2,0.705,5.006,436.541,1.8429,114.77,2,6,1,0,True,0.86725,0.554889,1.0,no_major_descriptor_risk,0.5,,,,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CSCC3CC32)C1,-8.2,scaffold_cfd84979,0.255813953488372,1.0,0.571218,66,hold_for_review,0,not_selected
CAND_2e11abfe19,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCC2(CC2)N1,RLLDBAYFCZKELV-UHFFFAOYSA-N,True,True,True,451.531,2.6183,120.19,4,6,0,0.4171,4.214,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCC2(CC2)N1,19,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.691,0.079;linker_length=5;target_ring=18;linker_prob=0.200;chemotype=oxa",-8.3,0.4171,4.214,451.531,2.6183,120.19,4,6,0,0,True,0.737695,0.642889,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCC2(CC2)N1,-8.3,scaffold_2e11abfe,0.2790697674418607,1.0,0.566647,67,hold_for_review,58,backup_candidate
CAND_5fdf8771a8,v5_3_model_guided_macrocycle,JAK2_1a53985c87,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CCCSCCC3(C#N)CN(C3)C1=O)CC2,IAHQBZMCPQJZNV-IBGZPJMESA-N,True,True,True,480.638,3.4033,114.77,2,6,0,0.5972,4.376,O=C1NCC(=O)N2CC(CCSCCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,18,True,False,True,"v5_3_model_guided_anchor_pair=15-24;anchor_scores=0.691,0.691;linker_length=6;target_ring=17;linker_prob=0.248;chemotype=thioether",-8.1,0.5972,4.376,480.638,3.4033,114.77,2,6,0,0,True,0.81874,0.624889,1.0,no_major_descriptor_risk,0.5,,,,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CCCSCCC3(C#N)CN(C3)C1=O)CC2,-8.1,scaffold_16a5dfa1,0.2325581395348837,1.0,0.563877,68,hold_for_review,59,backup_candidate
CAND_ebd66c7b75,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCC2(CC2)N1,IQKCQIODXLYFBQ-UHFFFAOYSA-N,True,True,True,450.547,2.1913,122.99,5,6,0,0.3578,4.209,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCC2(CC2)N1,19,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.691,0.079;linker_length=5;target_ring=18;linker_prob=0.200;chemotype=aza",-8.3,0.3578,4.209,450.547,2.1913,122.99,5,6,0,0,True,0.71101,0.643444,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCC2(CC2)N1,-8.3,scaffold_ebd66c7b,0.2790697674418607,1.0,0.561393,69,hold_for_review,60,backup_candidate
CAND_94f502517a,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCCC2(CC2)N1,YCUVWDZLVPZCAW-UHFFFAOYSA-N,True,True,True,466.546,1.7753,132.22,5,7,0,0.3411,4.297,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.691,0.079;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=oxa_aza",-8.3,0.3411,4.297,466.546,1.7753,132.22,5,7,0,0,True,0.703495,0.633667,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CNCOCCC2(CC2)N1,-8.3,scaffold_94f50251,0.2790697674418607,1.0,0.558423,70,hold_for_review,61,backup_candidate
CAND_53308bee89,v5_3_model_guided_macrocycle,JAK2_c385760536,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)COCNCC23CC3)C1,RMIJTQSMDAIJLA-KRWDZBQOSA-N,True,True,True,435.488,0.4274,136.03,3,7,1,0.5908,4.25,O=C1N[C@@H](C(=O)N2CCC2)C2(CC2)CNCOCC2(CC2)c2cnc3[nH]cc1c3n2,14,True,False,True,"v5_3_model_guided_anchor_pair=18-23;anchor_scores=0.691,0.691;linker_length=5;target_ring=13;linker_prob=0.225;chemotype=oxa_aza",-8.0,0.5908,4.25,435.488,0.4274,136.03,3,7,1,0,True,0.81586,0.638889,1.0,no_major_descriptor_risk,0.5,,,,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)COCNCC23CC3)C1,-8.0,scaffold_3cf3be75,0.2093023255813954,1.0,0.557261,71,hold_for_review,62,backup_candidate
CAND_661d99e302,v5_3_model_guided_macrocycle,JAK2_1a53985c87,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CC2)CSCC2C(C#N)CN2C1=O,CFHMOIZBUKZHPX-AJUCZRQESA-N,True,True,True,438.557,2.2314,114.77,2,6,0,0.6518,4.642,O=C1NCC(=O)N2CCC2CSCC2(CC2)c2cnc3[nH]cc1c3n2,14,True,False,True,"v5_3_model_guided_anchor_pair=15-23;anchor_scores=0.691,0.079;linker_length=3;target_ring=13;linker_prob=0.353;chemotype=thioether",-8.0,0.6518,4.642,438.557,2.2314,114.77,2,6,0,0,True,0.84331,0.595333,1.0,no_major_descriptor_risk,0.5,,,,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CC2)CSCC2C(C#N)CN2C1=O,-8.0,scaffold_b0534406,0.2093023255813954,1.0,0.556218,72,hold_for_review,63,backup_candidate
CAND_d93664c4b9,v5_3_model_guided_macrocycle,JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,HOMDVHDDTYNNLA-JXGBTDEFSA-N,True,True,True,418.501,2.496,114.77,2,5,1,0.7384,4.906,O=C1N[C@@H](C(=O)N2CCCC2)C2(CCCC3CC3c3cnc4[nH]cc1c4n3)CC2,13,True,False,True,"v5_3_model_guided_anchor_pair=24-20;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.278;chemotype=oxa_aza",-7.9,0.7384,4.906,418.501,2.496,114.77,2,5,1,0,True,0.88228,0.566,1.0,no_major_descriptor_risk,0.5,,,,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CCCC23CC3)C1,-7.9,scaffold_61f7d7f4,0.1860465116279071,1.0,0.551472,73,hold_for_review,0,not_selected
CAND_b3c1e9c6e7,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCC2(CC2)N1,JJOHDIRSSGIJTG-UHFFFAOYSA-N,True,True,True,449.559,3.772,110.96,4,5,0,0.4175,4.203,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCC2(CC2)N1,19,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.691,0.079;linker_length=5;target_ring=18;linker_prob=0.200;chemotype=alkyl",-8.1,0.4175,4.203,449.559,3.772,110.96,4,5,0,0,True,0.737875,0.644111,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCC2(CC2)N1,-8.1,scaffold_b3c1e9c6,0.2325581395348837,1.0,0.550587,74,hold_for_review,64,backup_candidate
CAND_492981f42f,v5_3_model_guided_macrocycle,JAK2_69b6c7ad6e,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CNCC23CC3)C1,IPHWYJUXNGKNHB-YGFYOVKCSA-N,True,True,True,419.489,0.9153,126.8,3,6,1,0.6308,4.911,O=C1N[C@@H](C(=O)N2CCCC2)C2(CC2)CNCC2CC2c2cnc3[nH]cc1c3n2,13,True,False,True,"v5_3_model_guided_anchor_pair=24-20;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.278;chemotype=aza",-8.0,0.6308,4.911,419.489,0.9153,126.8,3,6,1,0,True,0.83386,0.565444,1.0,no_major_descriptor_risk,0.5,,,,N#C[C@@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3CC3CNCC23CC3)C1,-8.0,scaffold_2ca9712d,0.2093023255813954,1.0,0.549844,75,hold_for_review,0,not_selected
CAND_da006e9e54,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1(CC1)[C@H](C(F)(F)F)N2,UOQSWCBMAYJTFK-FFMAFDDDSA-N,True,True,True,600.627,2.6016,158.99,4,9,1,0.2577,5.417,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3(CC3)CNCC2C1,18,True,False,True,"v5_3_model_guided_anchor_pair=9-27;anchor_scores=0.691,0.079;linker_length=3;target_ring=17;linker_prob=0.683;chemotype=aza",-8.9,0.2577,5.417,600.627,2.6016,158.99,4,9,1,1,False,0.484465,0.509222,1.0,1_lipinski_violations;veber_fail,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1(CC1)[C@H](C(F)(F)F)N2,-8.9,scaffold_4b4c98d6,0.4186046511627908,1.0,0.544788,76,hold_for_review,65,backup_candidate
CAND_6cb1768675,v5_3_model_guided_macrocycle,JAK2_c385760536,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCNCCC24CC4)CC3)C1,IWUSFZCWAOXRAT-SFHVURJKSA-N,True,True,True,433.516,1.2335,126.8,3,6,1,0.6209,4.239,O=C1N[C@@H](C(=O)N2CCC2)C2(CCNCCC3(CC3)c3cnc4[nH]cc1c4n3)CC2,14,True,False,True,"v5_3_model_guided_anchor_pair=18-23;anchor_scores=0.691,0.691;linker_length=5;target_ring=13;linker_prob=0.225;chemotype=aza",-7.8,0.6209,4.239,433.516,1.2335,126.8,3,6,1,0,True,0.829405,0.640111,1.0,no_major_descriptor_risk,0.5,,,,N#CC1CN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CCNCCC24CC4)CC3)C1,-7.8,scaffold_9953193b,0.16279069767441862,1.0,0.543874,77,hold_for_review,66,backup_candidate
CAND_91833501ec,v5_3_model_guided_macrocycle,JAK2_1a53985c87,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CCCCCCC3(C#N)CN(C3)C1=O)CC2,ZRRCLZIZDXXRHT-FQEVSTJZSA-N,True,True,True,462.598,3.8404,114.77,2,5,0,0.6172,4.276,O=C1NCC(=O)N2CC(CCCCCCC3(CC3)c3cnc4[nH]cc1c4n3)C2,18,True,False,True,"v5_3_model_guided_anchor_pair=15-24;anchor_scores=0.691,0.691;linker_length=6;target_ring=17;linker_prob=0.248;chemotype=alkyl",-7.8,0.6172,4.276,462.598,3.8404,114.77,2,5,0,0,True,0.82774,0.636,1.0,no_major_descriptor_risk,0.5,,,,CC(C)(C)[C@H]1NC(=O)c2c[nH]c3ncc(nc23)C2(CCCCCCC3(C#N)CN(C3)C1=O)CC2,-7.8,scaffold_0e90c4ea,0.16279069767441862,1.0,0.542925,78,hold_for_review,67,backup_candidate
CAND_fd6a72e89d,v5_3_model_guided_macrocycle,JAK2_9dcdbe0544,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CNCC3CC32)C1,OCXBEBDLAHWVLE-PNDQRGPWSA-N,True,True,True,419.489,0.6993,126.8,3,6,1,0.6245,4.911,O=C1N[C@@H](C(=O)N2CCCC2)C2CC2CNCC2(CC2)c2cnc3[nH]cc1c3n2,13,True,False,True,"v5_3_model_guided_anchor_pair=19-25;anchor_scores=0.691,0.079;linker_length=3;target_ring=12;linker_prob=0.278;chemotype=aza",-7.9,0.6245,4.911,419.489,0.6993,126.8,3,6,1,0,True,0.831025,0.565444,1.0,no_major_descriptor_risk,0.5,,,,N#C[C@H]1CCN(C(=O)[C@@H]2NC(=O)c3c[nH]c4ncc(nc34)C3(CC3)CNCC3CC32)C1,-7.9,scaffold_c7b040f6,0.1860465116279071,1.0,0.541138,79,hold_for_review,0,not_selected
CAND_8f245c542f,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1CC1[C@H](C(F)(F)F)N2,HPTYTTFDUUTCKH-VUVLQECESA-N,True,True,True,617.679,3.6011,146.96,3,9,1,0.2916,6.012,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3CC3CSCC2C1,19,True,False,True,"v5_3_model_guided_anchor_pair=10-27;anchor_scores=0.079,0.079;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=thioether",-8.9,0.2916,6.012,617.679,3.6011,146.96,3,9,1,1,False,0.49972,0.443111,1.0,1_lipinski_violations;veber_fail,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1CC1[C@H](C(F)(F)F)N2,-8.9,scaffold_c718c785,0.4186046511627908,1.0,0.537922,80,hold_for_review,68,backup_candidate
